Date,Open,High,Low,Close
2020-03-25,1630.85,1637.5,1600,1611.8
2020-03-24,1563.5,1634.65,1561,1630.65
2020-03-23,1491,1566.3,1485.3,1566.05
2020-03-22,1504,1508.25,1485.55,1490.85
2020-03-20,1468.2,1516.05,1466.05,1498.6
2020-03-19,1485.25,1495.65,1463,1467.4
2020-03-18,1538.7,1543.45,1473.3,1484.25
2020-03-17,1511.95,1552.55,1466,1537.15
2020-03-16,1558.9,1560.75,1451.75,1507.5
2020-03-13,1576.8,1597.35,1504.9,1529.3
2020-03-12,1639.75,1649.75,1561.8,1574.8
2020-03-11,1652.9,1670.85,1633.85,1638.35
2020-03-10,1669.45,1671.1,1643.3,1653.8
2020-03-09,1692.8,1702.95,1658.8,1673.6
2020-03-08,1697.4,1697.4,1697.4,1697.4
2020-03-06,1672.38,1691.5,1647.95,1673.75
2020-03-05,1637.4,1674.2,1635.6,1672.28
2020-03-04,1642.55,1649.75,1632.55,1636.85
2020-03-03,1590.9,1648.95,1589.85,1640.95
2020-03-02,1583.3,1610.8,1575.75,1589.8
2020-02-28,1641.85,1649.35,1565.35,1585.85
2020-02-27,1641.45,1660.35,1635.75,1645.3
2020-02-26,1638.6,1654.9,1626.15,1640.9
2020-02-25,1658.3,1658.55,1629.1,1634.95
2020-02-24,1664.4,1688.7,1651.35,1659.35
2020-02-23,1643.45,1643.45,1643.45,1643.45
2020-02-21,1619.9,1649.1,1619.1,1643.45
2020-02-20,1611.83,1623.45,1604.1,1619.75
2020-02-19,1601.2,1612.9,1599.6,1611.35
2020-02-18,1583.9,1605.1,1583.7,1601.6
2020-02-17,1581.4,1583.8,1578.95,1581.05
2020-02-14,1576.2,1585.05,1573.2,1583.8
2020-02-13,1566.5,1578.2,1565.75,1575.95
2020-02-12,1567.75,1570.45,1562.2,1566.1
2020-02-11,1572.35,1573.9,1562.3,1567.65
2020-02-10,1569.25,1576.9,1568.2,1571.98
2020-02-09,1574.85,1574.85,1574.85,1574.85
2020-02-07,1565.9,1574.85,1561.9,1574.85
2020-02-06,1554.8,1567.45,1552.75,1566.35
2020-02-05,1553.45,1562.35,1547.65,1556
2020-02-04,1578.35,1579.5,1549.3,1549.45
2020-02-03,1589.35,1591.75,1570.7,1576.95
2020-02-02,1589.65,1589.65,1589.65,1589.65
2020-01-31,1575.35,1590.5,1571.1,1589.65
2020-01-30,1575.45,1586,1572.75,1574.45
2020-01-29,1569.1,1577.9,1563.5,1577.03
2020-01-28,1580.7,1582.95,1565.7,1567.25
2020-01-27,1581.3,1586,1576.05,1581.65
2020-01-26,1571.85,1571.85,1571.85,1571.85
2020-01-24,1562.4,1575.7,1556.65,1571.85
2020-01-23,1558.65,1567.9,1552.15,1562.9
2020-01-22,1557.7,1559.3,1550.55,1558.65
2020-01-21,1560.95,1568.65,1546.5,1558.05
2020-01-20,1558.7,1562.8,1556.45,1560.55
2020-01-19,1557.3,1557.3,1557.3,1557.3
2020-01-18,1557.3,1557.3,1557.3,1557.3
2020-01-17,1552.45,1561.25,1549.75,1557.3
2020-01-16,1555.5,1558.05,1548.35,1552.65
2020-01-15,1546.7,1558.05,1546.55,1556.25
2020-01-14,1548.6,1548.95,1536.4,1546.55
2020-01-13,1560.15,1560.65,1547.1,1548.25
2020-01-12,1562.34,1562.34,1562.34,1562.34
2020-01-10,1553.3,1563.2,1545.8,1562.34
2020-01-09,1555.35,1561.3,1540.35,1552.64
2020-01-08,1578.05,1611,1552.7,1556.55
2020-01-07,1564.75,1577,1555.65,1574.35
2020-01-06,1569.3,1579.5,1561,1565.91
2020-01-03,1528.5,1553,1528.1,1552.35
2020-01-02,1519.95,1531.3,1517.9,1528.85
2019-12-31,1514.85,1514.85,1514.85,1517.48
2019-12-30,1511.45,1516,1510.9,1514.85
2019-12-27,1511,1515.4,1507.5,1511.4
2019-12-26,1500.6,1512.6,1497.95,1510.81
2019-12-25,1495.3,1495.45,1495.3,1495.45
2019-12-24,1485.4,1500.55,1485.35,1499.55
2019-12-23,1477.85,1486.1,1477.65,1485.45
2019-12-22,1477.65,1477.65,1477.65,1477.65
2019-12-20,1479.3,1480.8,1476.05,1478.05
2019-12-19,1475.35,1481.75,1473.4,1479.1
2019-12-18,1476.1,1479.3,1470.7,1475.74
2019-12-17,1476.1,1480.4,1474.4,1476.33
2019-12-16,1475,1479.8,1473.35,1475.85
2019-12-13,1466.65,1478.1,1463.15,1475.9
2019-12-12,1475,1486.3,1465.1,1469.5
2019-12-11,1464.25,1478.6,1462.8,1474.6
2019-12-10,1461.7,1469.1,1460.15,1464.16
2019-12-09,1459.05,1465.4,1459.05,1461.45
2019-12-08,1460.25,1460.25,1460.25,1460.25
2019-12-07,1460.25,1460.25,1460.25,1460.25
2019-12-06,1476.15,1477,1459,1460.25
2019-12-05,1474.53,1480.35,1472.9,1476.05
2019-12-04,1476.55,1484,1471.5,1474.45
2019-12-03,1461.85,1481.7,1460,1477.6
2019-12-02,1460.4,1465.05,1454.2,1462.75
2019-12-01,1469.45,1469.45,1469.4,1469.4
2019-11-29,1455.65,1466.6,1453.15,1463.9
2019-11-28,1455.85,1458.25,1454.55,1456.15
2019-11-27,1461.65,1461.85,1452.8,1454.63
2019-11-26,1455.1,1462.8,1451.3,1461.35
2019-11-25,1460.8,1462.2,1454.1,1455.44
2019-11-24,1462.05,1462.05,1462.05,1462.05
2019-11-22,1464.8,1473.3,1461.8,1462.05
2019-11-21,1475.4,1475.7,1462.85,1464.35
2019-11-20,1474.3,1478.8,1466.2,1471.36
2019-11-19,1470.75,1475.2,1465.15,1472.55
2019-11-18,1468.1,1473.8,1456.6,1471.45
2019-11-17,1466.55,1466.55,1466.55,1466.55
2019-11-15,1471.2,1471.4,1462.7,1466.55
2019-11-14,1464.25,1474.6,1461.2,1471.06
2019-11-13,1457.4,1467.1,1457.2,1463.36
2019-11-12,1455.3,1460.35,1445.8,1456.05
2019-11-11,1460.45,1466.5,1448.3,1455.75
2019-11-08,1468.4,1472.95,1456.5,1458.75
2019-11-07,1490,1492.2,1461.75,1468.85
2019-11-06,1483.8,1493.9,1483.25,1490.3
2019-11-05,1509.55,1509.65,1480.1,1483.78
2019-11-04,1513.25,1514.8,1504.9,1509.35
2019-11-03,1513.95,1513.95,1513.95,1513.95
2019-11-01,1512.6,1515.3,1503.6,1513.95
2019-10-31,1495.8,1514.25,1494.1,1512.25
2019-10-30,1487.75,1496.55,1481.65,1495.55
2019-10-29,1491.95,1494.8,1482.65,1487.45
2019-10-28,1503.5,1508.1,1490.1,1492.1
2019-10-27,1504.73,1504.73,1502.3,1503.4
2019-10-26,1504.73,1504.73,1504.73,1504.73
2019-10-25,1503.35,1517.85,1500.9,1504.73
2019-10-24,1491.8,1504.85,1488.15,1504.85
2019-10-23,1488.3,1496.15,1487.85,1492.1
2019-10-22,1485.05,1488.95,1481.45,1488.05
2019-10-21,1491.6,1495.1,1482,1484.5
2019-10-18,1492.6,1494.15,1485.1,1490.1
2019-10-17,1490.25,1497.05,1483.8,1492.1
2019-10-16,1481.35,1493.45,1477.4,1493.45
2019-10-15,1492.45,1497.9,1477.85,1481.3
2019-10-14,1487.3,1497.05,1482.9,1492.99
2019-10-13,1489.85,1489.85,1489.85,1489.85
2019-10-11,1495.15,1503.3,1474.3,1489.85
2019-10-10,1506.15,1516.8,1491.5,1494.25
2019-10-09,1506.75,1511.4,1500.1,1505.35
2019-10-08,1493.85,1508.65,1487.8,1505.46
2019-10-07,1508.55,1509.3,1488.9,1493.63
2019-10-04,1506.4,1510.3,1497.45,1504.6
2019-10-03,1499.2,1516.9,1496.3,1505.35
2019-10-02,1480.35,1505.15,1474.7,1499.5
2019-10-01,1473.4,1487.15,1459.35,1478.98
2019-09-30,1496.45,1500.3,1464.75,1472.25
2019-09-29,1496.95,1496.95,1496.95,1496.95
2019-09-27,1504.45,1507.5,1487.25,1496.95
2019-09-26,1503.7,1512.15,1501.75,1504.83
2019-09-25,1533.25,1535.15,1501.5,1504.15
2019-09-24,1523.1,1535.4,1515.85,1531.65
2019-09-23,1512.85,1526.65,1511.7,1522.33
2019-09-22,1517.15,1517.15,1517.15,1517.15
2019-09-20,1499.35,1517.15,1498.05,1517.15
2019-09-19,1493.1,1504.2,1489.35,1499.22
2019-09-18,1502.05,1511.1,1484.95,1494.14
2019-09-17,1498.75,1507.1,1493.7,1501.15
2019-09-16,1503.2,1512,1496,1498.63
2019-09-13,1497.85,1508.9,1483.25,1483.25
2019-09-12,1496.85,1522.9,1489.3,1499.15
2019-09-11,1486.85,1498.3,1486.15,1496.99
2019-09-10,1498.4,1500.75,1484.9,1485.65
2019-09-09,1504.59,1515.1,1498.1,1499.14
2019-09-08,1502.15,1502.15,1502.15,1502.15
2019-09-07,1502.15,1502.15,1502.15,1502.15
2019-09-06,1519.1,1527.6,1502.15,1502.15
2019-09-05,1551.6,1553,1510.55,1519.35
2019-09-04,1546.38,1557,1534.2,1552.55
2019-09-03,1527.15,1549.65,1521.9,1549.35
2019-09-02,1529.15,1531.05,1519.6,1529.85
2019-09-01,1520.25,1520.25,1520.25,1520.25
2019-08-30,1527.7,1532.6,1517.75,1520.25
2019-08-29,1539.35,1550.2,1520.25,1527.45
2019-08-28,1541.1,1546.65,1532.25,1538.95
2019-08-27,1527,1544.4,1526.1,1542.55
2019-08-26,1548.4,1554.75,1522.05,1522.05
2019-08-23,1498.85,1529.9,1493.8,1526.75
2019-08-22,1502,1504.5,1492.7,1498.33
2019-08-21,1506.6,1507.9,1496.7,1502.45
2019-08-20,1496.85,1508.4,1493.55,1507.55
2019-08-19,1510.15,1513,1493.6,1495.85
2019-08-18,1514.15,1514.15,1514.15,1514.15
2019-08-16,1522.05,1527.3,1504.2,1514.15
2019-08-15,1519.5,1526.2,1508.75,1523.2
2019-08-14,1501.83,1523.9,1494.8,1516.5
2019-08-13,1510.65,1534.45,1486.35,1501.3
2019-08-12,1496.15,1515.35,1488.35,1511.3
2019-08-11,1495.25,1495.25,1495.25,1495.25
2019-08-09,1505.5,1508.1,1495,1495.25
2019-08-08,1498.65,1509.5,1490.8,1500.15
2019-08-07,1474.45,1509.8,1472.4,1501.45
2019-08-06,1472.4,1474.85,1457.1,1474.27
2019-08-05,1440.7,1469.75,1437.1,1463.47
2019-08-02,1444.95,1447.9,1430.4,1440.7
2019-08-01,1416.05,1450.15,1400.9,1450.15
2019-07-31,1430.9,1432.85,1410.7,1413.81
2019-07-30,1425.95,1432.95,1422.5,1430.65
2019-07-29,1420.45,1430.05,1417.15,1430.05
2019-07-28,1418.65,1418.65,1418.65,1418.65
2019-07-26,1415.35,1424.5,1413.9,1418.65
2019-07-25,1425.55,1433.6,1411.35,1414.53
2019-07-24,1417.45,1429.25,1416.5,1425.57
2019-07-23,1424.9,1429.25,1414.55,1417.39
2019-07-22,1425.95,1429.65,1422.55,1425.12
2019-07-19,1449.25,1452.2,1420.9,1425.55
2019-07-18,1426.6,1447.9,1415.05,1445.95
2019-07-17,1406.85,1426.7,1400.2,1426.7
2019-07-16,1415.1,1418.25,1401.4,1406.33
2019-07-15,1419.05,1419.55,1408,1414.08
2019-07-12,1405.05,1416.8,1403.6,1415.55
2019-07-11,1419.65,1426,1401.6,1403.93
2019-07-10,1396.85,1419,1390.3,1418.88
2019-07-09,1395.75,1399.9,1386.95,1397.6
2019-07-08,1399.3,1407.6,1391.95,1395.5
2019-07-07,1399.95,1399.95,1399.95,1399.95
2019-07-05,1416.75,1423.9,1387.8,1399.95
2019-07-04,1419.65,1421.75,1410.8,1417.7
2019-07-03,1423.15,1436.25,1412.55,1423.45
2019-07-02,1384.35,1423.35,1384.3,1423.35
2019-07-01,1392.35,1395.5,1382,1382.45
2019-06-30,1409.5,1409.5,1409.5,1409.5
2019-06-28,1409.4,1424.05,1406.2,1409.5
2019-06-27,1408.3,1411.8,1399.7,1409.68
2019-06-26,1421.25,1422,1402.6,1407.45
2019-06-25,1418.85,1438.65,1412.3,1423.25
2019-06-24,1400.6,1421.1,1400.6,1419.55
2019-06-23,1399.05,1399.05,1399.05,1399.05
2019-06-21,1388.4,1410.3,1382.75,1399.05
2019-06-20,1359.15,1393,1357.8,1388.18
2019-06-19,1346.35,1362.5,1341.9,1360.27
2019-06-18,1340.1,1354.2,1338.7,1346.48
2019-06-17,1342,1343.2,1333,1336.15
2019-06-14,1342.5,1358.2,1338.25,1341.55
2019-06-13,1333.8,1343.2,1332.6,1342.35
2019-06-12,1326.95,1338.3,1326.2,1333.55
2019-06-11,1328.2,1329.9,1320,1329.55
2019-06-10,1335.4,1337.7,1325.4,1328.13
2019-06-09,1340.7,1340.7,1335.6,1340.7
2019-06-07,1335.85,1348.05,1330.4,1340.7
2019-06-06,1332.25,1339.8,1327.45,1335.6
2019-06-05,1325.35,1343.95,1324.6,1330.18
2019-06-04,1325.05,1329.05,1320.1,1325.28
2019-06-03,1306.8,1328.05,1306.7,1325.17
2019-06-02,1305.65,1305.65,1305.65,1305.65
2019-05-31,1288.3,1306.9,1288.1,1305.65
2019-05-30,1280.15,1289.15,1275.2,1289.05
2019-05-29,1279.86,1285.6,1279.25,1279.6
2019-05-28,1285.45,1286.65,1276.3,1279.5
2019-05-27,1285.55,1287.5,1283.8,1285.2
2019-05-26,1292.45,1292.45,1292.45,1292.45
2019-05-24,1283.6,1285.3,1280.9,1285
2019-05-23,1273.8,1287.3,1272.95,1283.45
2019-05-22,1274.6,1277.3,1272.65,1273.85
2019-05-21,1277.65,1278,1269.75,1274.75
2019-05-20,1278.55,1278.95,1274,1277.95
2019-05-19,1277.55,1277.55,1277.55,1277.55
2019-05-17,1286.7,1288.9,1275.3,1277.55
2019-05-16,1296.6,1298.75,1284.25,1286.65
2019-05-15,1297.2,1300.9,1293.1,1296.45
2019-05-14,1300.65,1303.25,1293.85,1297
2019-05-13,1287.15,1301.25,1282.15,1300.05
2019-05-12,1286,1286,1286,1286
2019-05-10,1284.55,1289.45,1283.25,1286
2019-05-09,1281.3,1288.05,1279.8,1284.14
2019-05-08,1284.05,1291.45,1279.5,1280.93
2019-05-07,1282.9,1288.85,1278.35,1288.85
2019-05-06,1285.05,1285.1,1275.15,1275.15
2019-05-05,1276.65,1276.65,1276.65,1276.65
2019-05-03,1270.65,1282.4,1269.2,1276.65
2019-05-02,1277.25,1278,1266.6,1270.65
2019-05-01,1283.4,1287,1273.55,1276.66
2019-04-30,1280.15,1287.95,1280,1287.95
2019-04-29,1285.95,1286.7,1278.3,1279.8
2019-04-28,1286.25,1286.25,1286.25,1286.25
2019-04-27,1286.25,1286.25,1286.25,1286.25
2019-04-26,1277.45,1288.75,1276.05,1286.25
2019-04-25,1275.55,1282.55,1273.5,1277.35
2019-04-24,1272.25,1278.5,1268.9,1275.36
2019-04-23,1275.4,1276.5,1266.55,1272.4
2019-04-22,1276.5,1279.8,1273.25,1273.25
2019-04-21,1274.1,1274.1,1274.1,1274.1
2019-04-18,1274.4,1277.7,1271.4,1274.1
2019-04-17,1277.05,1279.7,1273.2,1274.14
2019-04-16,1288.05,1288.7,1272.15,1272.95
2019-04-15,1292.2,1292.2,1282.7,1287
2019-04-14,1290.4,1290.4,1290.4,1290.4
2019-04-12,1292.6,1295.85,1290.4,1290.4
2019-04-11,1308.15,1309.2,1288.75,1288.75
2019-04-10,1304.55,1310.65,1301.4,1307.85
2019-04-09,1298.05,1306.25,1296.7,1303.88
2019-04-08,1292.3,1303.8,1291.5,1292.65
2019-04-07,1290.15,1290.15,1290.15,1290.15
2019-04-06,1290.15,1290.15,1290.15,1290.15
2019-04-05,1292.9,1293.6,1284.65,1290.15
2019-04-04,1290.55,1294.35,1281.15,1294.35
2019-04-03,1292.35,1294.5,1288.6,1289.95
2019-04-02,1287.75,1293.15,1285.6,1293.15
2019-04-01,1292.6,1297,1285.15,1285.15
2019-03-31,1292.86,1292.86,1292.86,1292.86
2019-03-29,1291.15,1299.7,1287.2,1292.86
2019-03-28,1309.3,1312.3,1288.7,1291.2
2019-03-27,1316.71,1319.3,1308.41,1309.755
2019-03-26,1321.96,1323.255,1312.91,1316.355
2019-03-25,1312.21,1324.41,1311.105,1322.21
2019-03-24,1313.225,1314.005,1313.05,1313.05
2019-03-22,1309.3,1314.91,1307.105,1313.225
2019-03-21,1314.3,1320.3,1303.755,1309.505
2019-03-20,1306.755,1316.875,1299.3,1314.105
2019-03-19,1303.505,1310.96,1302.605,1306.71
2019-03-18,1302.21,1306.71,1298.505,1303.505
2019-03-17,1301.375,1302.95,1301.375,1302.105
2019-03-15,1296.3,1306.41,1294.105,1301.375
2019-03-14,1309.91,1310.46,1293.105,1296.505
2019-03-13,1301.005,1313.375,1301.005,1309.8
2019-03-12,1293.21,1302.105,1292.21,1301.05
2019-03-11,1297.16,1299.105,1290.605,1293.21
2019-03-10,1299.275,1299.275,1296.41,1296.71
2019-03-08,1286.605,1300.71,1285.3,1299.275
2019-03-07,1286.855,1288.855,1281.41,1285.66
2019-03-06,1287.46,1290.91,1283.755,1286.57
2019-03-05,1287.41,1289.55,1281.46,1287.775
2019-03-04,1295.91,1297.105,1283.16,1286.71
2019-03-03,1292.765,1292.765,1292.765,1292.765
2019-03-02,1292.765,1292.765,1292.765,1292.765
2019-03-01,1314.46,1315.105,1290.355,1292.765
2019-02-28,1320.105,1327.105,1312.8,1313.57
2019-02-27,1329.255,1329.96,1317.3,1319.96
2019-02-26,1327.46,1330.21,1323.71,1328.91
2019-02-25,1327.855,1332.55,1325.41,1326.725
2019-02-24,1327.625,1327.625,1327.625,1327.625
2019-02-22,1324.46,1333.005,1322.05,1327.625
2019-02-21,1339.16,1341.255,1322.605,1323.275
2019-02-20,1339.91,1346.41,1336.725,1336.725
2019-02-19,1326.25,1341.71,1322.96,1341.255
2019-02-18,1321.625,1327.605,1320.755,1326.68
2019-02-17,1323.375,1323.375,1323.375,1323.375
2019-02-15,1312.71,1323.375,1311.505,1323.375
2019-02-14,1306.71,1314.355,1303.3,1312.355
2019-02-13,1311.3,1318.21,1304.125,1304.125
2019-02-12,1307.96,1314.8,1306.71,1310.725
2019-02-11,1313.71,1314.8,1303.91,1308.125
2019-02-10,1314.93,1314.93,1314.93,1314.93
2019-02-08,1310.21,1315.71,1307.91,1314.93
2019-02-07,1307.71,1312.005,1302.855,1310.355
2019-02-06,1314.66,1315.91,1305.8,1306.57
2019-02-05,1312.005,1316.71,1310.8,1316.05
2019-02-04,1318.275,1318.275,1309.05,1310.125
2019-02-03,1318.625,1318.625,1318.625,1318.625
2019-02-01,1321.005,1323.3,1316.355,1318.625
2019-01-31,1320.55,1326.255,1317.66,1321.02
2019-01-30,1311.66,1319.91,1309.505,1319.755
2019-01-29,1303.41,1312.18,1302.8,1312.18
2019-01-28,1300.2,1304.45,1297.855,1303.57
2019-01-27,1309.47,1309.47,1309.47,1309.47
2019-01-25,1280.745,1303.54,1279.995,1303.43
2019-01-24,1282.895,1284.895,1277.2,1281.145
2019-01-23,1285.04,1286.495,1278.79,1282.725
2019-01-22,1280.145,1285.495,1277.59,1285.18
2019-01-21,1282.855,1283.605,1276.895,1280.28
2019-01-20,1281.21,1281.21,1281.21,1281.21
2019-01-18,1292.4,1292.5,1280.75,1281.21
2019-01-17,1293.9,1295.4,1289.05,1291.95
2019-01-16,1289.85,1295,1288,1293.55
2019-01-15,1292.6,1294.6,1287.05,1289.85
2019-01-14,1288.2,1295.9,1288.05,1291.55
2019-01-13,1291.25,1291.25,1291.25,1291.25
2019-01-11,1286.95,1295.2,1286.95,1287.55
2019-01-10,1293.1,1297.05,1286.25,1286.25
2019-01-09,1285.05,1293.95,1280.3,1293.95
2019-01-08,1289.4,1290.2,1279.8,1285.55
2019-01-07,1286.05,1295,1282.75,1289.55
2019-01-06,1284.95,1284.95,1284.95,1284.95
2019-01-04,1293.9,1298.4,1276.9,1284.95
2019-01-03,1287.05,1294.85,1284.95,1294.05
2019-01-02,1281.6,1288.7,1278.8,1284.55
2018-12-31,1280.05,1284.1,1277.5,1279.45
2018-12-30,1280.75,1280.75,1280.75,1280.75
2018-12-28,1275.1,1281.9,1274.4,1280.75
2018-12-27,1268.13,1278.9,1266.8,1275.45
2018-12-26,1270.23,1279.1,1264.9,1267.05
2018-12-25,1270.225,1270.225,1270.225,1270.225
2018-12-24,1258.46,1269.41,1258.105,1265.775
2018-12-23,1251.58,1251.58,1251.58,1251.58
2018-12-21,1260.8,1262.71,1254.105,1255.66
2018-12-20,1244.41,1266.41,1242.91,1259.81
2018-12-19,1250.05,1258.105,1241.91,1243.105
2018-12-18,1245.71,1250.3,1245.105,1249.34
2018-12-17,1240.48,1248.05,1235.765,1245.875
2018-12-16,1238.42,1238.42,1238.42,1238.42
2018-12-14,1242.005,1243.105,1233.05,1238.42
2018-12-13,1246.16,1246.8,1240.41,1241.855
2018-12-12,1243.505,1247.255,1242.105,1245.605
2018-12-11,1245.105,1249.505,1241.16,1242.52
2018-12-10,1250.48,1251.875,1241.855,1244.32
2018-12-09,1248.68,1248.68,1248.68,1248.68
2018-12-07,1238.005,1250.105,1237.505,1248.68
2018-12-06,1238.21,1244.21,1234.96,1238.16
2018-12-05,1238.96,1239.3,1233.505,1237.57
2018-12-04,1231.005,1241.91,1230.605,1238.625
2018-12-03,1230.82,1230.82,1230.82,1230.82
2018-11-30,1224.3,1225.605,1216.755,1222.105
2018-11-29,1220.71,1228.96,1220.505,1224.46
2018-11-28,1216.875,1226.46,1211.41,1221.18
2018-11-27,1222.505,1225.16,1212.05,1215.015
2018-11-26,1223.66,1228.16,1221.8,1222.515
2018-11-23,1227.05,1228.605,1220.46,1224.52
2018-11-22,1226.115,1226.115,1226.115,1226.115
2018-11-21,1222.005,1230.105,1219.855,1226.08
2018-11-20,1224.05,1228.8,1220.21,1221.55
2018-11-19,1222.05,1225.3,1218.105,1224.105
2018-11-18,1221.225,1221.225,1221.225,1221.225
2018-11-16,1213.41,1225.3,1213.3,1221.225
2018-11-15,1210.93,1216.005,1208.255,1213.375
2018-11-14,1202.855,1216.005,1197.8,1210.855
2018-11-13,1201.355,1205.21,1196.495,1202.375
2018-11-12,1209.41,1211.505,1200.125,1200.125
2018-11-11,1209.725,1209.725,1209.725,1209.725
2018-11-09,1223.46,1223.55,1206.91,1209.725
2018-11-08,1226.66,1227.05,1220.41,1223.66
2018-11-07,1227.355,1235.91,1223.3,1224.82
2018-11-06,1231.505,1235.96,1223.66,1226.97
2018-11-05,1233.46,1235.16,1227.005,1231.615
2018-11-02,1234.355,1236.41,1230.005,1233.06
2018-11-01,1215.605,1237.41,1215.505,1234.105
2018-10-31,1222.41,1223.105,1212.29,1215.3
2018-10-30,1229.66,1230.66,1220.05,1222.71
2018-10-29,1233.21,1235.41,1224.91,1230.21
2018-10-28,1234.55,1234.96,1233.355,1233.46
2018-10-26,1232.41,1243.05,1230.21,1233.765
2018-10-25,1233.96,1239.21,1228.21,1232.105
2018-10-24,1230.96,1234.775,1225.8,1234.66
2018-10-23,1222.255,1239.605,1221.8,1230.46
2018-10-22,1228.21,1229.605,1220.3,1223.505
2018-10-21,1226.855,1226.855,1226.855,1226.855
2018-10-19,1225.66,1230.55,1223.3,1226.855
2018-10-18,1222.255,1230.21,1218.8,1225.855
2018-10-17,1225.005,1229.355,1220.755,1221.32
2018-10-16,1227.46,1232.3,1223.71,1224.43
2018-10-15,1218.05,1233.255,1218.05,1226.855
2018-10-14,1217.93,1217.93,1217.93,1217.93
2018-10-12,1223.55,1223.8,1216.005,1217.93
2018-10-11,1194.355,1226.16,1191.41,1224.71
2018-10-10,1189.605,1194.8,1185.55,1194.34
2018-10-09,1188.3,1191.855,1183.71,1189.72
2018-10-08,1196.21,1197.3,1184.16,1188.005
2018-10-07,1202.855,1202.855,1202.855,1202.855
2018-10-05,1199.855,1205.71,1197.355,1202.855
2018-10-04,1198.05,1206.605,1196.105,1199.66
2018-10-03,1204.05,1208.3,1196.91,1197.18
2018-10-02,1188.855,1208.255,1188.855,1202.96
2018-10-01,1192.05,1192.21,1184.745,1188.855
